issue_id,product_id,rule_name,severity,jurisdiction,issue_description,current_values,rule_explanation,confidence,migration_state,best_engine,recommended_fix,suggested_fix_1,suggested_fix_2,suggested_fix_3,selected_fix_id,manual_edit,user_action,review_notes,reviewer_name,reviewed_at_utc
29dc20128122,0000000000010,ca_allergen_evidence_missing_ingredients_text,warning,ca,This product violates the rule: allergen_evidence_present > 0.0 && ingredients_text_present == 0.0.,"allergen_evidence_present=1, ingredients_text_present=0, ingredients_text=","Allergen evidence is present, but ingredients text is missing.",0.9102,candidate,soda,Mark ingredients_text_present as 1 after confirming ingredients text exists on the label.,29dc20128122_set_ingredients_present | Mark ingredients_text_present as 1 after confirming ingredients text exists on the label. | confidence=0.77 | This keeps the allergen evidence and restores the expected supporting ingredients text signal.,29dc20128122_clear_allergen_evidence | Set allergen_evidence_present to 0 if the allergen evidence was recorded in error. | confidence=0.61 | Use this only if the allergen evidence flag is the incorrect field.,29dc20128122_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
1f0c90887b4a,0000000000030,energy_kj_mismatch_low,error,global,The recorded nutrition values do not fit the expected relationship: energy_kj < (3.7 * energy_kcal - 2.0).,"energy_kj=2072.9, energy_kcal=566",Energy in kJ looks too low compared with the kcal value.,0.8514,candidate,python,Align energy_kj with the kcal value.,1f0c90887b4a_align_kj | Align energy_kj with the kcal value. | confidence=0.84 | This uses the standard kcal-to-kJ conversion and is usually the most direct repair.,1f0c90887b4a_align_kcal | Align energy_kcal with the kJ value. | confidence=0.68 | Use this if the kJ declaration is trusted and the kcal field seems off.,1f0c90887b4a_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
27bf067322fe,0000000000035,energy_kj_mismatch_low,error,global,The recorded nutrition values do not fit the expected relationship: energy_kj < (3.7 * energy_kcal - 2.0).,"energy_kj=14928.2, energy_kcal=4039",Energy in kJ looks too low compared with the kcal value.,0.8514,candidate,python,Align energy_kj with the kcal value.,27bf067322fe_align_kj | Align energy_kj with the kcal value. | confidence=0.84 | This uses the standard kcal-to-kJ conversion and is usually the most direct repair.,27bf067322fe_align_kcal | Align energy_kcal with the kJ value. | confidence=0.68 | Use this if the kJ declaration is trusted and the kcal field seems off.,27bf067322fe_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
8073a3c995f4,0000000000039,energy_kj_mismatch_low,error,global,The recorded nutrition values do not fit the expected relationship: energy_kj < (3.7 * energy_kcal - 2.0).,"energy_kj=2341.2, energy_kcal=636",Energy in kJ looks too low compared with the kcal value.,0.8514,candidate,python,Align energy_kj with the kcal value.,8073a3c995f4_align_kj | Align energy_kj with the kcal value. | confidence=0.84 | This uses the standard kcal-to-kJ conversion and is usually the most direct repair.,8073a3c995f4_align_kcal | Align energy_kcal with the kJ value. | confidence=0.68 | Use this if the kJ declaration is trusted and the kcal field seems off.,8073a3c995f4_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
fd48847ebc05,0000000000042,energy_kj_mismatch_low,error,global,The recorded nutrition values do not fit the expected relationship: energy_kj < (3.7 * energy_kcal - 2.0).,"energy_kj=3296, energy_kcal=3325",Energy in kJ looks too low compared with the kcal value.,0.8514,candidate,python,Align energy_kj with the kcal value.,fd48847ebc05_align_kj | Align energy_kj with the kcal value. | confidence=0.84 | This uses the standard kcal-to-kJ conversion and is usually the most direct repair.,fd48847ebc05_align_kcal | Align energy_kcal with the kJ value. | confidence=0.68 | Use this if the kJ declaration is trusted and the kcal field seems off.,fd48847ebc05_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
473832c0861c,0000000000043,energy_kj_mismatch_low,error,global,The recorded nutrition values do not fit the expected relationship: energy_kj < (3.7 * energy_kcal - 2.0).,"energy_kj=1301, energy_kcal=1346",Energy in kJ looks too low compared with the kcal value.,0.8514,candidate,python,Align energy_kj with the kcal value.,473832c0861c_align_kj | Align energy_kj with the kcal value. | confidence=0.84 | This uses the standard kcal-to-kJ conversion and is usually the most direct repair.,473832c0861c_align_kcal | Align energy_kcal with the kJ value. | confidence=0.68 | Use this if the kJ declaration is trusted and the kcal field seems off.,473832c0861c_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
697c2dc6eb9c,0000000000004,energy_kj_over_3911,error,global,"Energy in kJ is 4749.5, above the 3911 upper limit.",energy_kj=4749.5,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,697c2dc6eb9c_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,697c2dc6eb9c_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,697c2dc6eb9c_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
ee8dd5fb58be,0000000000005,energy_kj_over_3911,error,global,"Energy in kJ is 3974, above the 3911 upper limit.",energy_kj=3974,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,ee8dd5fb58be_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,ee8dd5fb58be_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,ee8dd5fb58be_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
ca56d66b43c4,0000000000020,energy_kj_over_3911,error,global,"Energy in kJ is 4313, above the 3911 upper limit.",energy_kj=4313,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,ca56d66b43c4_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,ca56d66b43c4_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,ca56d66b43c4_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
f28749eaa7ed,0000000000021,energy_kj_over_3911,error,global,"Energy in kJ is 4037, above the 3911 upper limit.",energy_kj=4037,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,f28749eaa7ed_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,f28749eaa7ed_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,f28749eaa7ed_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
53c26825bb0a,0000000000025,energy_kj_over_3911,error,global,"Energy in kJ is 4325.7, above the 3911 upper limit.",energy_kj=4325.7,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,53c26825bb0a_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,53c26825bb0a_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,53c26825bb0a_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
03db8202606c,0000000000028,energy_kj_over_3911,error,global,"Energy in kJ is 4273, above the 3911 upper limit.",energy_kj=4273,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,03db8202606c_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,03db8202606c_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,03db8202606c_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
6ed8758f90b1,0000000000032,energy_kj_over_3911,error,global,"Energy in kJ is 4344, above the 3911 upper limit.",energy_kj=4344,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,6ed8758f90b1_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,6ed8758f90b1_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,6ed8758f90b1_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
b76bcd9b8d4e,0000000000034,energy_kj_over_3911,error,global,"Energy in kJ is 4278, above the 3911 upper limit.",energy_kj=4278,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,b76bcd9b8d4e_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,b76bcd9b8d4e_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,b76bcd9b8d4e_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
33fe5bb10653,0000000000035,energy_kj_over_3911,error,global,"Energy in kJ is 14928.2, above the 3911 upper limit.",energy_kj=14928.2,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,33fe5bb10653_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,33fe5bb10653_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,33fe5bb10653_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
ff877f56ba8e,0000000000036,energy_kj_over_3911,error,global,"Energy in kJ is 4332, above the 3911 upper limit.",energy_kj=4332,Energy in kJ should stay at or below 3911.,0.9335,accepted,soda,Set energy_kj to 3911.,ff877f56ba8e_limit | Set energy_kj to 3911. | confidence=0.87 | This directly brings the value back under the allowed maximum.,ff877f56ba8e_recalc | Recalculate energy_kj from energy_kcal. | confidence=0.72 | Use this if the kJ value likely drifted away from the kcal declaration.,ff877f56ba8e_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
920bfefca388,0000000000007,fat_over_105g,warning,global,"Fat is 126.5, above the allowed maximum of 105.",fat=126.5,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,920bfefca388_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,920bfefca388_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,920bfefca388_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
a625da13fca3,0000000000028,fat_over_105g,warning,global,"Fat is 124.7, above the allowed maximum of 105.",fat=124.7,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,a625da13fca3_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,a625da13fca3_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,a625da13fca3_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
05ccd2d09c18,0000000000041,fat_over_105g,warning,global,"Fat is 108, above the allowed maximum of 105.",fat=108,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,05ccd2d09c18_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,05ccd2d09c18_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,05ccd2d09c18_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
9478d801eb40,0000000000049,fat_over_105g,warning,global,"Fat is 106, above the allowed maximum of 105.",fat=106,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,9478d801eb40_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,9478d801eb40_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,9478d801eb40_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
a272610dff04,0000000000060,fat_over_105g,warning,global,"Fat is 111.4, above the allowed maximum of 105.",fat=111.4,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,a272610dff04_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,a272610dff04_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,a272610dff04_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
b16f77159703,0000000000066,fat_over_105g,warning,global,"Fat is 121.3, above the allowed maximum of 105.",fat=121.3,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,b16f77159703_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,b16f77159703_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,b16f77159703_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
7a00c3402a1f,0000000000070,fat_over_105g,warning,global,"Fat is 122, above the allowed maximum of 105.",fat=122,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,7a00c3402a1f_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,7a00c3402a1f_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,7a00c3402a1f_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
2e57694e1f09,0000000000090,fat_over_105g,warning,global,"Fat is 117.8, above the allowed maximum of 105.",fat=117.8,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,2e57694e1f09_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,2e57694e1f09_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,2e57694e1f09_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
f9c49b326ca5,0000000000091,fat_over_105g,warning,global,"Fat is 111.3, above the allowed maximum of 105.",fat=111.3,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,f9c49b326ca5_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,f9c49b326ca5_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,f9c49b326ca5_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
5900cfb0db56,0000000000112,fat_over_105g,warning,global,"Fat is 110.3, above the allowed maximum of 105.",fat=110.3,Fat should not be greater than 105.,0.8783,accepted,dbt,Set fat to 105.,5900cfb0db56_limit | Set fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,5900cfb0db56_clear | Clear fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,5900cfb0db56_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
f166fb8faec0,0000000000004,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=, lang=es, language_code=es",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (es).,"f166fb8faec0_copy_lang | Copy lang into lc (es). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",f166fb8faec0_copy_language_code | Copy language_code into lc (es). | confidence=0.74 | Use this if language_code is already the trusted source field.,f166fb8faec0_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
4710d95d1685,0000000000006,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=, lang=en, language_code=en",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (en).,"4710d95d1685_copy_lang | Copy lang into lc (en). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",4710d95d1685_copy_language_code | Copy language_code into lc (en). | confidence=0.74 | Use this if language_code is already the trusted source field.,4710d95d1685_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
3437938ce7f1,0000000000007,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=, lang=es, language_code=es",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (es).,"3437938ce7f1_copy_lang | Copy lang into lc (es). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",3437938ce7f1_copy_language_code | Copy language_code into lc (es). | confidence=0.74 | Use this if language_code is already the trusted source field.,3437938ce7f1_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
c508b74b3980,0000000000009,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=blank, lang=de, language_code=de",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (de).,"c508b74b3980_copy_lang | Copy lang into lc (de). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",c508b74b3980_copy_language_code | Copy language_code into lc (de). | confidence=0.74 | Use this if language_code is already the trusted source field.,c508b74b3980_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
3d90cfc4f576,0000000000011,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=, lang=it, language_code=",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (it).,"3d90cfc4f576_copy_lang | Copy lang into lc (it). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",3d90cfc4f576_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,,
2dc435007193,0000000000023,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=blank, lang=es, language_code=es",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (es).,"2dc435007193_copy_lang | Copy lang into lc (es). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",2dc435007193_copy_language_code | Copy language_code into lc (es). | confidence=0.74 | Use this if language_code is already the trusted source field.,2dc435007193_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
4108f42c9c62,0000000000024,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=, lang=en, language_code=en",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (en).,"4108f42c9c62_copy_lang | Copy lang into lc (en). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",4108f42c9c62_copy_language_code | Copy language_code into lc (en). | confidence=0.74 | Use this if language_code is already the trusted source field.,4108f42c9c62_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
4f175f661fba,0000000000032,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=, lang=fr, language_code=",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (fr).,"4f175f661fba_copy_lang | Copy lang into lc (fr). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",4f175f661fba_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,,
c7c9eccfb5ea,0000000000045,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=blank, lang=it, language_code=it",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (it).,"c7c9eccfb5ea_copy_lang | Copy lang into lc (it). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",c7c9eccfb5ea_copy_language_code | Copy language_code into lc (it). | confidence=0.74 | Use this if language_code is already the trusted source field.,c7c9eccfb5ea_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
0239159a4c65,0000000000049,main_language_code_missing,bug,ca,Main language code is blank for this product.,"lc=blank, lang=en, language_code=en",The main language code is missing.,0.9299,candidate,dbt,Copy lang into lc (en).,"0239159a4c65_copy_lang | Copy lang into lc (en). | confidence=0.86 | The product already has a main language, so copying it into lc is the least disruptive fix.",0239159a4c65_copy_language_code | Copy language_code into lc (en). | confidence=0.74 | Use this if language_code is already the trusted source field.,0239159a4c65_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
d6886df9a642,0000000000012,main_language_missing,bug,ca,Main language is blank for this product.,"lang=, language_code=en, lc=en",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (en).,"d6886df9a642_copy_lc | Copy lc into lang (en). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",d6886df9a642_copy_language_code | Copy language_code into lang (en). | confidence=0.74 | Use this if language_code is already the trusted source field.,d6886df9a642_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
c7b5afd45afd,0000000000026,main_language_missing,bug,ca,Main language is blank for this product.,"lang=, language_code=it, lc=it",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (it).,"c7b5afd45afd_copy_lc | Copy lc into lang (it). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",c7b5afd45afd_copy_language_code | Copy language_code into lang (it). | confidence=0.74 | Use this if language_code is already the trusted source field.,c7b5afd45afd_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
9228214539b2,0000000000029,main_language_missing,bug,ca,Main language is blank for this product.,"lang=blank, language_code=es, lc=es",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (es).,"9228214539b2_copy_lc | Copy lc into lang (es). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",9228214539b2_copy_language_code | Copy language_code into lang (es). | confidence=0.74 | Use this if language_code is already the trusted source field.,9228214539b2_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
3968a0512b0b,0000000000033,main_language_missing,bug,ca,Main language is blank for this product.,"lang=, language_code=de, lc=de",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (de).,"3968a0512b0b_copy_lc | Copy lc into lang (de). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",3968a0512b0b_copy_language_code | Copy language_code into lang (de). | confidence=0.74 | Use this if language_code is already the trusted source field.,3968a0512b0b_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
178afe040a33,0000000000042,main_language_missing,bug,ca,Main language is blank for this product.,"lang=, language_code=en, lc=en",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (en).,"178afe040a33_copy_lc | Copy lc into lang (en). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",178afe040a33_copy_language_code | Copy language_code into lang (en). | confidence=0.74 | Use this if language_code is already the trusted source field.,178afe040a33_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
bbeebc9d86a6,0000000000050,main_language_missing,bug,ca,Main language is blank for this product.,"lang=, language_code=, lc=",The main language is missing.,0.9347,candidate,dbt,Keep the row for manual nutrition review.,bbeebc9d86a6_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,,,
ea0d44ad1b9a,0000000000054,main_language_missing,bug,ca,Main language is blank for this product.,"lang=, language_code=en, lc=en",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (en).,"ea0d44ad1b9a_copy_lc | Copy lc into lang (en). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",ea0d44ad1b9a_copy_language_code | Copy language_code into lang (en). | confidence=0.74 | Use this if language_code is already the trusted source field.,ea0d44ad1b9a_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
8b6ddf3edabe,0000000000055,main_language_missing,bug,ca,Main language is blank for this product.,"lang=blank, language_code=de, lc=de",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (de).,"8b6ddf3edabe_copy_lc | Copy lc into lang (de). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",8b6ddf3edabe_copy_language_code | Copy language_code into lang (de). | confidence=0.74 | Use this if language_code is already the trusted source field.,8b6ddf3edabe_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
238f706b3ccd,0000000000068,main_language_missing,bug,ca,Main language is blank for this product.,"lang=blank, language_code=blank, lc=",The main language is missing.,0.9347,candidate,dbt,Keep the row for manual nutrition review.,238f706b3ccd_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,,,
dc07e82c9562,0000000000073,main_language_missing,bug,ca,Main language is blank for this product.,"lang=blank, language_code=de, lc=de",The main language is missing.,0.9347,candidate,dbt,Copy lc into lang (de).,"dc07e82c9562_copy_lc | Copy lc into lang (de). | confidence=0.86 | The language code is already present, so copying it into the missing field is low risk.",dc07e82c9562_copy_language_code | Copy language_code into lang (de). | confidence=0.74 | Use this if language_code is already the trusted source field.,dc07e82c9562_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
7a3aebc43997,0000000000008,saturated_fat_over_105g,warning,global,"Saturated Fat is 126.3, above the allowed maximum of 105.",saturated_fat=126.3,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,7a3aebc43997_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,7a3aebc43997_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,7a3aebc43997_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
4fb1384cb6c2,0000000000016,saturated_fat_over_105g,warning,global,"Saturated Fat is 118.6, above the allowed maximum of 105.",saturated_fat=118.6,Saturated Fat should not be greater than 105.,0.9117,accepted,soda,Set saturated fat to 105.,4fb1384cb6c2_limit | Set saturated fat to 105. | confidence=0.88 | This is the smallest change that brings the value back inside the allowed maximum.,4fb1384cb6c2_clear | Clear saturated fat and review the nutrition panel. | confidence=0.58 | Use this if the recorded value looks obviously wrong or unverified.,4fb1384cb6c2_manual_review | Keep the row for manual nutrition review. | confidence=0.35 | Use this when none of the suggested single-field fixes can be trusted without label review.,,,,,,
